rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-28	11	크리티카: 천상의 기사단	0	GAMEVIL	롤플레잉	초(超)액션에 한계는 없다!크리티카: 천상의 기사단* 크리티카만의 초액션을 만끽하라- 쉴틈없이 터지는 경쾌한 액션으로 궁극의 타격감과 속도감을 즐겨라!- 액정을 뒤흔드는 강력한 EX 스킬과 친구와 누비는 스트라이커 시스템으로 전장을 지배하라!* 개성있는 캐릭터를 만끽하라!- 일격필살의 강력한 힘이 전장을 폭발시킨다. 한방 액션 폭마 - 달콤살벌한 두 얼굴로 전장을 소멸시킨다. 반전 액션 에클레어 - 혈기를 휘두르며 전장을 짓밟는다. 선혈 액션 혈요화 - 날카로운 검술로 전장을 베다. 정점액션 마검사 - 현란한 비수로 전장을 희롱하다. 냉혹액션 암살자 - 칠흑 그림자로 전장을 뒤덮다. 폭발액션 그림자술사 - 거대 낫과 사슬로 전장을 유혹하다. 파멸액션 뇌쇄나찰 - 화려한 스피드로 전장을 유린하다. 쾌속 액션 체술사 - 강력한 한방으로 전장을 파괴하다. 광기 액션 광전사 * 다채로운 시스템을 만끽하라!- 함께하면 재미도 전투력도 증가한다! 길드 시스템 - 펫을 키워 함께하면 더욱 강해진다! 펫 시스템 - 103개의 스테이지를 클리어하라! 스테이지 모드 - 끊임없이 쏟아지는 몬스터에서 살아남아라! 몬스터 웨이브 - 무한 도전! 50층으로 구성된 전장을 뚫고 나간다! 시련의 탑 - 1:1대전부터 3:3 대전까지! 강해진 나를 시험하라! 대전모드 - 힘을 합쳐 최강 보스를 물리쳐라! 월드 레이드 - 이 모든 플레이를 쉽고 편리하게 공략하라! 자동전투 * 최소사양: Galaxy S3* 크리티카: 천상의 기사단은 게임 내 친구 추가를 위하여 연락처를 연동하는 기능을 사용하고 있습니다.고객님의 정보는 친구 추가를 위한 용도로만 사용되며 암호화되어 외부 유출되지 않으므로 안심하셔도 됩니다.* 크리티카: 천상의 기사단은 게임에 필요한 데이터를 다운로드하기 위해 외부 저장 권한을 사용하고 있습니다.** 본 게임은 한국어 English 日本語 中文繁體 Deutsch Español Português Français Русский Bahasa Indonesia Bahasa Melayu ไทย and Vietnam를 지원하고 있습니다.** 본 게임의 일부 아이템은 구매가 필요하며 종류에 따라 추가 비용이 발생할 수 있습니다.* 게임빌 공식 웹사이트 : https://www.withhive.com* 게임빌 1:1 문의 하기 : https://www.withhive.com/help/inquire----개발자 연락처 :문의 연락처: 1588-4263서울시 서초구 서초중앙로4 게임빌 빌딩사업자 등록번호 : 119-81-34778통신판매업신고번호 : 제 2012-서울서초-1166 호통신판매업신고기관 : 서울 특별시 서초구청	10 000 000 - 50 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 6월 17일	64M	4.2
2016-06-28	12	번아웃시티	0	DAERISOFT	아케이드	■■■■■게임 소개■■■■■숨막히는 추격전!개성 넘치는 다양한 차량들!짜릿한 재미의 다양한 미션!간단히 즐기는 스릴 넘치는 레이싱 게임!추격해오는 경찰들을 피해서 증거를 수집하라!!-----------------------------■ 쉽지만 놀랍도록 재미있는 게임!중독성 게임의 시작! 지금 느껴보세요~------------------------------쉽다! 짜릿하다! 재미 폭발 레이싱!너무나 쉽고 재미있는 번아웃 시티를 즐겨보세요.억울한 누명을 쓴 당신! 이대로 잡힐것인가?경찰을 피해 끝까지 도망가라!스릴과 통쾌함! 두 가지의 재미를 지금 바로 즐겨 보세요!** 주요 특징- 경찰 차량과의 짜릿한 추격전!- 신나는 배달 도망 미션!- 수십 가지 차량의 다양한 차종과 특징!- 세계 수많은 친구들과의 랭킹 경쟁!** 이런 분에게 특히 추천 합니다!- 간단한 캐주얼 게임을 좋아하시는 분.- 레이싱 게임을 좋아하지 않으신 분! (이런 분도 재미있게 즐기실 수 있어요!)- 화장실에 오래 계신 분. (변비이신 분들에게 강추)- 평소에 레이싱 게임을 즐겨오신 분.- 심심할 때 즐길 게임을 찾으시는 분- 원터치 게임을 좋아하시는 분- 스트레스를 많이 받으시는 분** 번아웃시티는 다음의 기능권한을 사용합니다.- READ_PHONE_STATE : heyzap 동영상광고송출시 확인을 위해 'READ_PHONE_STATE'를 사용합니다.- RECORD_AUDIO : everyplay 게임동영상 녹화시 마이크 녹음을 하기 위해 'RECORD_AUDIO'를 사용합니다.- CAMERA : everyplay 동영상 녹화시 페이스캠 기능을 사용하기 위해 'CAMERA'를 사용합니다.----개발자 연락처 :070-4134-8986서울특별시 금천구 가산동 60-21	50 000 - 100 000	항목당 가격 ₩1 100 ~ ₩19 000	2016년 6월 27일	37M	4.5
2016-06-28	13	프렌즈런 for Kakao	0	Next Floor Corp.	액션	함께 달리는 즐거움. 프렌즈런사랑스러운 프렌즈 친구들이 함께 달리는 프렌즈런. 그 모험이 시작된다!■■■ 게임 특징 ■■■1. 카카오 프렌즈가 달리는 국민 런게임- 친숙한 카카오 프렌즈와 달려보자.- 프렌즈 별 다양한 코스튬과 그에 따른 귀여운 동작- 세 명의 프렌즈로 하나의 파티를 이뤄 이어달리자!2. 내가 선택하는 스테이지 코스- 매번 반복되는 스테이지가 지겨웠다면 걱정마시라 다음 스테이지는 내가 선택한다.- 스테이지에 맞는 프렌즈로 태그하여 달려보자.- 멀리 달리는 것도 중요하지만 내 프렌즈에 맞는 스테이지를 찾는 것이 중요하다!3. 지루할 틈 없는 리그전- 매번 반복되는 따분한 방식의 리그전과는 다르다!- 빠른 주기로 리그가 갱신되고 매 리그마다 스테이지 구조까지 변경된다!■ 이용 중 궁금하신 내용이 있다면 공식카페 또는 고객센터를 찾아주세요!- 공식카페 : http://cafe.nextfloor.com/friendsrun- 고객센터 : 게임설정 > 기타서비스 > 고객센터 문의----개발자 연락처 :Tel. 1661-4184사업자 등록 번호 : 120-87-89182통신 판매업 신고 번호 : 제2012-서울강남-02872호서울시 강남구 대치동	1 000 000 - 5 000 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 6월 22일	64M	4.4
2016-06-28	14	원피스 트레저 크루즈	0	BANDAI NAMCO Entertainment Inc.	롤플레잉	동료들과 함께 떠나는 대모험! 간단한 터치로 화려한 연계기 발동!지금 나만의 해적단을 만들어 ONE PIECE 세계로 떠나보자!◆터치로 연계기를 발동시키는 신감각 액션! ◆‘원피스 트레저 크루즈’는 간단한 터치 조작으로원작 그대로의 박진감 넘치는 배틀을 즐길 수 있는 신감각 터치 액션 게임!타이밍에 맞춰 동료 캐릭터를 터치하여 연계기를 발동시키자!뿐만 아니라 모든 캐릭터들의 개성 넘치는 ‘필살기’도 화려한 액션 연출로 되살아난다!매력적인 캐릭터들이 내 손 안에서 펼치는 화끈한 배틀 한판!◆원작 스토리를 그대로 따라가며 체험해보자! 그 명장면이 지금 생생히 되살아난다! ◆게임 스토리는 소년 루피와 ‘빨간 머리 샹크스’가 만나는 ‘후샤촌’에서 시작된다.원작 스토리를 그대로 체험해 볼 수 있는 ‘퀘스트’를 통해 그때 그 흥분 감동을 되새겨보자!◆동료를 영입하고 육성하여 나만의 해적단을 만들어보자! ◆메인 캐릭터뿐만 아니라 개성 넘치는 감초 캐릭터들도 다 모였다!술집에서 수배서를 획득하여 다양한 캐릭터들을 동료로 영입해보자!그리고 영입한 동료들을 육성해 최강 해적단을 만들어보자!◆’연계기’ 한방으로 큰 데미지를 입히자! ◆특정 캐릭터가 차례로 공격을 가하면초강력 ‘연계기’가 발동한다![권장 OS 버전]Android 4.0 이상[면책사항](1)권장 기기 및 권장 OS 버전 외에서 동작 시 지원 대상에서 제외됩니다.(2)고객 이용 상황에 따라 권장 기기 사용 시에도 동작이 불안정할 수 있습니다.(3)권장 OS 버전 ‘Android 4.0 이상’ 이라 기재된 경우에도 반드시 최신 버전을 지원하지는 않습니다.[최신 권장 기기 기타 문의 사항 안내]http://bnfaq.channel.or.jp/contact/faq_list/1531[이용 약관]http://legal.bandainamcoent.co.jp/terms[개인정보 보호 정책]http://legal.bandainamcoent.co.jp/privacy©EIICHIRO ODA/SHUEISHA TOEI ANIMATIONGame © 2014 BANDAI NAMCO Entertainment Inc.・본 애플리케이션은 권리자의 정식 허가를 받아 제공해 드리고 있습니다..	1 000 000 - 5 000 000	항목당 가격 ₩1 199 ~ ₩66 539	2016년 5월 24일	34M	4.5
2016-06-28	15	대통령 키우기	0	Goormsoft Corp.	시뮬레이션	대통령 키우기 선거 게임입니다.알바와 후원금 모집을 모아서 선거자금을 모으고 선거자금으로 명성도를 올리고 강력한 선거캠프를 구성해주세요.라이벌과 대결을 통해 흙수저 김구름군을 대통령까지 키워주세요.보석을 통해 여당 야당 제3당에 가입하여 강력한 버프 효과를 받아보세요.오류와 개선점을 카페 혹은 메일로 알려주세요.감사합니다!!개발자 이메일 : goormsoft@gmail.com네이버 카페 : http://cafe.naver.com/idolympic----개발자 연락처 :연락처: 010-2137-1913 (문의가능 시간 오전 10시 ~ 오후 5시)메일로 문의시 더 빠른 대응이 가능합니다.	100 000 - 500 000	NA	2016년 6월 25일	24M	4.6
2016-06-28	16	모두의퍼즐펫 for Kakao	0	Netmarble Games	퍼즐	♡귀요미 동물들을 구하는 본격 힐링 퍼즐게임♡ 모두의마블 모두의쿠키 를 이을 넷마블 모두 시리즈 제 3탄!블록이 터지는 짜릿한 즐거움! 귀요미 동물들의 환상적인 댄스까지~!지금 바로 새콤달콤한 과일 블록을 모아 팝팝!!귀엽고 사랑스러운 아기동물들을 구출 해 볼까요?[주요 특징]- 블록을 모아 팝팝! 위험에 처한 아기동물들을 구해주세요.- 캐릭터 뽑기를 통해 당신을 도와줄 귀여운 동물들을 얻을 수 있어요.- 4가지 컨셉! 130개 레벨! 다양한 에피소드가 기다려요.- 누가 누가 잘할까? 내 카톡 친구들과 경쟁하며 실력을 뽐내보세요.모두의 퍼즐펫은 무료 플레이 게임입니다.게임 플레이 중 캐릭터 뽑기권 추가이동티켓을 구매할 수 있습니다.이 기능은 디바이스 세팅을 통해 비활성화 할 수 있습니다.■ 상품 정보 및 이용 조건 안내 ■- 공급자 : 넷마블게임즈㈜ 대표이사 권영식- 이용조건 및 기간: 게임 내 별도 고지된 내용에 따름(사용기간이 표시되지 않은 경우 서비스의 종료일까지를 사용기간으로 간주)- 결제금액 및 방법 : 상품 별 별도 고지된 결제금액 및 결제방법에 따름(외화 결제 시 환율 및 수수료 등으로 인해 실제 청구금액과 다를 수 있음)- 상품지급방식 : 게임 내 구매한 아이디(캐릭터)로 즉시 지급- 넷마블 고객센터 : 1588-3995 (평일 오전9시~오후6시 상담가능)- 최소사양 : CPU 듀얼코어 1.2GHz Ram 1GB----개발자 연락처 :02-1588-3995서울특별시 구로구 디지털로 300사업자 번호 : 105-87-64746통신판매업 번호 : 제 2014-서울구로-1028 호	100 000 - 500 000	항목당 가격 ₩2 000 ~ ₩50 000	2016년 6월 21일	43M	4.6
2016-06-28	17	무한도전 삼국지	0	TheAppsGames Co. Ltd	전략	★ 새로움에 마음을 빼앗겼다 ★무한도전 삼국지 첫번째 대규모 업데이트!!▣ 신규 업데이트 안내- 무도삼국 최강자는 누구? 당신의 능력을 증명하라! 서버 쟁탈전 추가- 더욱 강력하고 화려하게 즐겨라! 전설 장수 및 신장 각성 기능 추가- 주군부 결투장 보물 동굴 등 신규 콘텐츠 무한 업데이트▣ 게임 소개- 위 촉 오 영웅들이 다 모였다! 친숙하고 개성있는 삼국지 영웅 출전!!- PVE(캠페인) 모드: 누구도 여길 지나갈 수 없다! 무한 디펜스 모드!- PVP(대전) 모드: 8 VS 8 상성 전투! 무한 일기토 모드!- 무장 육성: 끝날 때 까지 끝난게 아니다! 무한 육성 모드!- 타워 육성: 총 8종의 타워와 영웅별 스킬로 치밀한 방어 전략 구축!- 길드 육성: 끝 없는 길드 육성 컨텐츠로 삼국지 천하제패!▣ 콘텐츠 소개- 장비: 같은 장비는 없다! 손맛에 맞게 선택하여 나만의 전략을 구성하라!- 영웅: 모든 삼국 영웅 호걸 총 출동! 전설을 뛰어 넘어 환생하라!- 대장간: 청룡! 주작! 세트 아이템의 최종 진화를 경험하라!- 참수탑: 이 탑을 넘지 못하면 참수를 당하리라!- 마신전: 전설 영웅을 모아 마신이 되거라!- 신장부: 영웅 호걸의 귀여운 승부를 경험하라!※ 무한도전 삼국지 공식카페 : http://cafe.naver.com/mudo3k※ 디앱스게임즈 고객센터 안내- 전화: 1670-0137 (월~금 9시~18시)- 메일: mudo3k@theappsgames.com----개발자 연락처 :1670-0137서울특별시 관악구 관악로 1 2층(신림동 서울대연구공원 SKT연구소)사업자 등록 번호 : 144-81-09085통신판매업 신고번호 : 제2016-서울관악-0268호	500 000 - 1 000 000	항목당 가격 ₩1 000 ~ ₩181 818	2016년 6월 27일	49M	4.1
2016-06-28	18	맛집 셰프	0	Nordcurrent	아케이드	무료로 즐길 수 있는 중독성 강한 시간 관리 게임 속에서 맛집을 운영하는 셰프가 되어 전 세계 방방곡곡의 음식과 디저트에 도전해 보세요! 디저트 음식점에서부터 패스트푸드 오이스터바 오리엔탈 레스토랑에 이르기까지 15개의 선택 가능한 다양한 장소에서 여러분의 요리 솜씨를 마음껏 발휘할 수 있답니다. 100가지를 넘는 요리 재료로 수백 가지의 맛있는 요리를 만들어 보세요. 그러려면 커피메이커 밥솥 피자 오븐 팝콘제조기 등등 갖가지 주방 기기를 적절히 활용해야 합니다. 레스토랑을 멋지게 꾸며 더 많은 손님을 끌어들이세요. 손님들이 즐거운 시간을 보낼 수 있도록 실제 음식점에서처럼 쿠키나 컵케이크 등의 무료 음식을 나눠주는 것도 가능합니다. 주방을 업그레이드하면 더 다양한 종류의 음식에 도전할 수 있어요. 미리 주의드리는데 이 게임은 중독성이 강하고 몰입도가 높으므로 시간 가는 줄 모를 수 있어요! 그러면 즐거운 요리 시간 보내시고 Facebook에서 친구들한테 요리 솜씨 뽐내는 거 잊지 마세요!특징:* 150가지 재료를 이용한 400개 이상의 요리* 15개의 다양한 장소* 400개 이상의 레벨* 업그레이드 가능한 수백 가지 주방 기기와 인테리어맛집 셰프가 다음 몇 가지 기능의 완전한 사용을 위해 허용을 요청합니다:* 위치 사용 - 게임 중 지역 특정 제안 제공* 외부 저장소 사용 - 진행 사항의 안전한 저장	10 000 000 - 50 000 000	항목당 가격 ₩1 390 ~ ₩139 990	2016년 6월 27일	76M	4.4
2016-06-28	19	아이러브쇼핑 for Kakao	0	NOKNOK CO. LTD.	캐주얼 게임	■ 내맘대로 쇼핑!! 세계 최초 쇼핑몰 게임!!페리스 힐튼도 부럽지 않은 최고의 쇼핑몰의 상속녀가 되어 보자!!■ 명품 브랜드 입점은 기본루이비X 샤X X르마니 등의 유명 브랜드를 입점 시켜 보자!!■ 게임으로 배우는 대박샵의 기초부터 응용까지톡톡 쉬운 게임 플레이로 어느새 유커 해외 셀럽들까지 사로잡는 쇼핑몰■ 아직도 카페 레스토랑 게임을 따로 플레이하세요?까페 멀티플랙스 키즈 까페 스파까지! 핫 플레이스를 직접 만들어 보자!■ 심쿵 비서들과 함께하는 도키도키 경영!!취향 저격 러브라인!! 상속자들과의 경쟁도 그들과 함께라면!!■■■■■ 고객 센터 및 커뮤니티 사이트 안내 ■■■■■[고객센터] : sm@noknok.co.kr // 오전10시 ~ 오후7시 (주말/공휴일은 휴무)[공식카페] : http://cafe.naver.com/noknokshoppingmall----개발자 연락처 :070-4711-0216	100 000 - 500 000	항목당 가격 ₩2 000 ~ ₩100 000	2016년 6월 24일	72M	4.2
2016-06-28	20	클래시 로얄	0	Supercell	전략	오라 아레나로! 클래시 오브 클랜의 제작사 슈퍼셀이 새로운 실시간 멀티플레이 게임 클래시 로얄을 선보입니다. 클래시 오브 클랜의 인기 캐릭터들 뿐 아니라 새로운 로얄 캐릭터까지 다양한 즐거움을 만나보세요.클래시 오브 클랜의 유닛과 마법 방어 시설을 소재로 한 다양한 카드를 모아 업그레이드하세요. 프린스 기사 베이비 드래곤 등 새로운 멋진 로얄 유닛들도 등장합니다. 아레나에서 상대방의 왕과 프린세스들이 있는 타워를 공격해 적을 물리치고 트로피와 크라운 승리의 영광을 쟁취해 보세요. 클랜을 만들어 카드를 공유하고 나만의 전투 커뮤니티를 만들 수 있습니다.클래시 로얄 패밀리를 승리로 이끌어 보세요!주의 사항! 클래시 로얄은 무료로 다운로드 및 플레이가 가능합니다. 하지만 일부 게임 아이템은 현금으로 유료 구매할 수 있습니다. 이 기능을 사용하고 싶지 않다면 구글 플레이 스토어 앱 설정에서 구매 비밀번호를 설정해 주십시오. 또한 이용 약관 및 개인정보 보호정책에 따라 클래시 로얄은 13세 이상만 이용할 수 있습니다.게임을 플레이하려면 인터넷 연결이 필요합니다.특징● 실시간으로 전 세계의 플레이어들과 경쟁해 트로피를 획득할 수 있습니다.● 상자를 열어 보상을 받고 강력한 새 카드를 모으거나 소지하고 있는 카드를 업그레이드할 수 있습니다.● 상대방의 타워를 파괴하고 크라운을 획득하여 크라운 상자를 받아 보세요.● 클래시 로얄 패밀리와 함께 카드 콜렉션을 만들고 업그레이드해 보세요. 그 중에는 익숙한 클래시 오브 클랜의 유닛 마법 방어 시설이 등장합니다.● 최강의 전투 덱을 만들어 상대방을 압도해 보세요.● 전투 경험이 쌓일수록 상위 아레나로 진출할 수 있습니다. 최고 등급의 아레나까지 도전해 보세요.● 클랜을 만들어 카드를 공유하고 나만의 전투 커뮤니티를 만들 수 있습니다.● 클랜원과 친구들에게 대전을 신청할 수도 있습니다.● TV Royale에서 명경기들을 시청하시고 다양한 전술을 배워 보세요.게임 관련 문의는 자주 묻는 질문 및 답변을 참고하시거나 고객센터로 문의주시기 바랍니다.자주 묻는 질문 및 답변http://supr.cl/CRhelpkorea고객센터 문의 방법1. 게임 내 설정 > 도움말 및 지원2. 고객센터 전화번호 1688-6276게임 소식은 아래 링크를 통해 확인하실 수 있습니다.공식 카페:http://cafe.naver.com/ClashRoyale홈페이지:http://www.clashroyale.co.kr공식 페이스북:http://www.facebook.com/ClashRoyaleKorea개인정보 보호정책http://supercell.com/en/privacy-policy/ko이용 약관http://supercell.com/en/terms-of-service/ko보호자용 가이드http://supercell.com/en/parents/ko/	50 000 000 - 100 000 000	항목당 가격 ₩1 170 ~ ₩118 100	2016년 5월 3일	91M	4.4
2016-06-28	21	무한의 계단	0	NFLY STUDIO	아케이드	단순중독 게임 무한의 계단 등장! 여러분도 정상을 향해 도전해 보세요!당신은 정상을 향해 끝없는 계단을 올라갈 수 있습니다.계단을 오르는 것은 쉬운 것 같지만 쉽지만은 않습니다.리더보드의 최고 기록에 도전해 보세요.그리고 정상에 우뚝 서 보십시오.----개발자 연락처 :부산 해운대구 센텀중앙로 90 재송동 큐비e센텀051-959-0052	5 000 000 - 10 000 000	항목당 가격 ₩2 200 ~ ₩11 000	2016년 6월 24일	24M	4.4
2016-06-28	22	Piano Tiles 2	0	Clean Master Games	아케이드	전 세계를 풍미한 Piano Tiles 2(Don't tap the white tile 2)는 출시 후의 가장 큰 업데이트를 맞이했습니다!대중가요와 다양한 악기 반주를 추가하여 더욱 재미있는 음악과 더욱 풍부한 연주체험을 제공해 드립니다.특징：• 피아노 연주와 각종 악기의 반주를 동시에 즐길 수 있습니다• 대중가요를 추가하여 고전음악과 함께 감동을 줍니다• 스토리가 간단하며 시각 효과가 뛰어납니다• 친구와 대결하고 전 세계의 플레이어와 함께 연주할 수 있습니다• Facebook 계정으로 로그인하면 설비 간에 데이터를 공유할 수 있습니다• 음악 품질의 새로운 업데이트 빨리 느껴보세요플레이 큐칙:단지 음악에 맞춰 흰색이 아닌 검은 건판을 클릭하면 됩니다.뭘 망설이나요?피아노와 밴드 합주가 있는 잔치를 열어 친구와 겨루며 손 속도가 보통사람을 초월하여 더욱 빨라 지세요!지원:게임에 관련하여 질문이 있나요?gpfeedbackpt2@gmail.com에 이메일을 주시거나「설정」>「문의와 서포트」를 통해 저희와 연락할 수 있습니다.비즈니스 협력:치타 모바일에서 현재 상호 간의 성공을 위해 전 세계의 멋진 모바일 게임 개발사를 초대합니다! 훌륭한 게임을 기대하고 있겠습니다! 문의: publishing_cmplay@cmcm.com개인정보보호 정책:http://www.cmcm.com/protocol/site/privacy.html	100 000 000 - 500 000 000	항목당 가격 ₩999 ~ ₩72 152	2016년 6월 24일	기기에 따라 다릅니다.	4.7
2016-06-28	23	Hungry Shark World	0	Ubisoft Entertainment	액션	헝그리 샤크 에볼루션의 놀라운 후속작이 여러분을 찾아왔습니다! 상어들이 이번에는 전 세계를 헤엄쳐 다닙니다!흥미진진한 모험이 기다리는 바다에 뛰어들어 배고픈 상어를 조종하세요. 눈앞에 보이는 건 전부 먹어 치우며 최대한 오래 생존하세요!기능:• 콘솔 수준의 3D 그래픽• 7가지 크기의 상어 19종을 수집할 수 있습니다. 민첩한 귀상어부터 헝그리 샤크를 대표하는 대백상어까지 여러 가지 상어를 선택해 게임을 즐겨보세요!• 먹이 사슬의 정점에 올라 턱이 떡 벌어질 만큼 끝내주는 녀석들의 레벨을 올려 더 강하게 물어뜯고 빠르게 헤엄치는 포식자 상어로 만들어보세요!• 강렬한 햇빛이 쏟아지고 관광객이 끊이지 않는 태평양의 푸른 섬. 비밀 군사 기지와 경비가 삼엄한 실험 시설이 자리 잡은 얼어붙은 불모지 북극해. 화려하고 활기 넘치는 지역과 산업 지대가 공존하는 아라비아 해. 헝그리 샤크 월드에서는 이 3가지의 아름답고 광대한 지역을 자유롭게 드나들며 탐험할 수 있습니다.• 고득점 올리기 특정 먹이 사냥 생존 시간 기록 등 20가지 유형의 다양한 목표들을 달성하세요!• 고래와 잠수함 인간 같은 수백 가지의 적과 먹이들이 등장합니다. 상어 나가신다!• 멋진 장신구와 특별한 장비로 상어를 꾸며보세요. 헤드폰과 우산 무시무시한 레이저 광선이 없는 상어는 진정한 상어라 할 수 없죠!• 포식 능력을 올려주는 다양한 애완동물을 잠금 해제하세요. 아기 상어와 문어 심지어 혈기 왕성한 바다거북이가 여러분과 즐거운 모험을 떠나기를 기다리고 있습니다.• 콤보 보너스와 골드 러시 메가 골드 러시로 높은 점수를 획득하세요.• H.U.N.G.R.Y. 글자를 전부 수집해 슈퍼 사이즈 파워업을 하세요!Google Play 순위표 및 업적 기능도 제공합니다.• Everyplay로 멋진 영상을 공유하세요.• Facebook을 이용하여 여러 기기를 번갈아가며 게임을 즐길 수 있습니다.헝그리 샤크 월드는 여러분들이 언제나 게임을 재밌게 즐길 수 있도록 새로운 기능과 콘텐츠 도전 과제를 정기적으로 업데이트합니다!해당 앱은 업그레이드와 장신구 구매에 필요한 보석과 골드를 구매할 수 있도록 앱 내 구매 기능이 포함되어 있습니다. 보석과 골드는 구매하지 않아도 게임 내에서 획득할 수 있습니다.헝그리 샤크 월드는 영어 프랑스어 이탈리아어 독일어 스페인어 브라질 포르투갈어 터키어 러시아어 한국어 일본어 중국어(간체 번체)로 플레이할 수 있습니다.본 게임은 광고를 포함하고 있습니다.게임 콘텐츠를 구매하면 광고가 사라집니다.헝그리 샤크 월드Facebook 페이지에서 좋아요를 누르고 새로운 소식을 확인하세요: www.facebook.com/HungrySharkWorldTwitter 팔로우: @Hungry_SharkYoutube 채널 구독: http://youtube.com/FutureGamesOfLondon커뮤니티도 방문해주세요!Facebook: http://facebook.com/UbisoftMobileGamesTwitter: http://twitter.com/ubisoftmobileYoutube: http://youtube.com/user/Ubisoftご意見はこちらまで: http://support.ubi.comサポートはこちらまで: http://support.ubi.com	10 000 000 - 50 000 000	항목당 가격 ₩6 297 ~ ₩126 170	2016년 6월 22일	NA	4.4
