rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-15	11	악몽의 성 plus	1000	Dave Studio	롤플레잉	미스테리한 던전을 애런과 함께 모험하세요!유저는 게임을 플레이 하며 개성 강한 몬스터와 보스들을 만나게 됩니다.한층 한층 깨나가다 보면 강력한 스킬을 쓰는 보스들이 10층마다 포진하고 있으며수많은 몬스터 들은 조합을 바꿔가며 끊임없이 앞길을 막습니다.애런은 던전을 돌며 무기 방어구 악세서리 스킬 등을 획득하여점점 성장하게 되고 카드덱을 완성 용병들을 소환해다양한 4인 파티를 조합하게 됩니다.<60여 장의 카드와 카드덱 용병 시스템>저희 게임의 가장 큰 특징은 카드덱 시스템 입니다.던전을 돌며 다양한 카드를 수집하게 되고 각각의 카드덱을 완성하여 파티에 동참할 다양한 용병 들을 얻게 됩니다.용병마다 능력치와 구사하는 스킬들이 달라서 다양한 4인 파티 조합을 구성할 수 있습니다.기본 무료 버전을 받으시려면 여기로 방문해보세요.(계정 정보는 동일하게 적용되요.)https://play.google.com/store/apps/details?id=air.com.davestudio.castleofnightmare자세한 공략은 공식 카페를 방문해보세요.http://cafe.naver.com/castleofnightmare----개발자 연락처 :010-6403-0420	500 - 1 000	항목당 가격 ₩999 ~ ₩100 000	2016년 6월 14일	74M	4.3
2016-06-15	12	DRAGON QUEST	3290	SQUARE ENIX Co. Ltd.	롤플레잉	********************드래곤 퀘스트 시리즈의 첫 작품이 모바일로 등장했습니다!삼십 년 동안 사랑받아온 바로 그 게임 검과 마법과 몬스터가 활약하는 판타지 세계를 지금 즐겨보세요!본 애플리케이션은 한 번 다운로드한 후에는 추가 과금이나 콘텐츠 다운로드는 발생하지 않습니다.********************◆ 프롤로그모든 마물을 봉인하는 '빛의 구슬'에 의해 평화를 지켜오던 세계 아레프갈드.어둠을 다스리는 용왕이 '빛의 구슬'을 훔쳐 마물을 풀어놓음으로써 세상은 혼란에 빠지는데･･････.용왕을 물리치고 세상을 어둠에서 구하기 위해 전설의 용사 '로토'의 피를 이은 젊은 전사가 되어 여행을 떠나보세요.◆ 게임 특징・대인기 시리즈의 시작수백만 장의 판매를 기록하며 전세계를 휩쓴 클래식 RPG!전설의 용사 로토의 후손이 되어 퍼즐을 풀고 적을 물리치며 용왕의 성을 향해 모험을 떠나세요.・간단하고 직관적인 조작성모바일 기기의 세로 화면으로도 불편 없이 게임을 즐길 수 있도록 재설계되었습니다.이동 버튼은 위치를 변경할 수 있으며 한 손으로도 양손으로도 편안하게 즐길 수 있습니다.・개성 있고 아기자기한 캐릭터와 스토리 게임 세계를 한층 풍부하게 완성하는 음악이 몰입감을 더해줍니다.--------------------	50 000 - 100 000	NA	2016년 6월 9일	30M	4.1
2016-06-15	13	Monument Valley	4000	ustwo	퍼즐	여러분은 Monument Valley에서 불가사의한 건물의 길을 조작하여 침묵의 공주를 아름다운 세계로 이끄는 모험을 떠나게 됩니다.Monument Valley에는 환상적인 건물과 불가사의한 기하학 구조 속에서 벌어지는 초현실적 탐험이 담겨 있습니다. 침묵의 공주 아이다를 인도하여 신비한 모뉴먼트를 탐험하고 감춰진 길을 밝혀내세요. 또 환각의 비밀을 밝혀내고 정체를 알 수 없는 까마귀 종족과의 두뇌 대결에서 승리하세요.Ida's Dream 사용 가능.잃어버린 물가: 8개의 새 모험과 환영의 장들을 지금 구매하실 수 있습니다. 가치를 가늠할 수 없을 정도로 멋진 게임 - Kotaku 환상적으로 디자인된 영원히 기억하고픈 꿈속을 거니는 경험... 9/10 - Polygon 충격적으로 다가오는 평온한 느낌... Monument Valley의 장면 하나하나가 곧 예술 작품 - Huffington Post 불가능할 정도로 훌륭한... 감각이 누릴 수 있는 최고의 향연... 5/5 - Touch Arcade“Monument Valley는 내가 즐긴 게임 중 최고로 우아한 작품이다.” - Tim Schafer아름다운 세계극도로 간결한 3D 디자인 시각적 환상 전 세계의 궁전과 사원에 영감을 받아 태어난 모든 모뉴먼트는 독특하며 손으로 빚어낸 모험의 세계입니다.간편한 조작비틀고 끌어다 놓는 동작만으로 세상의 모습을 바꾸고 아이다의 모험을 도울 수 있습니다. 누구나 쉽게 접근하고 즐기며 플레이 할 수 있게 만들었습니다.환상적인 사운드플레이어의 조작에 반응하여 환상적이고 아름다운 음향의 세계가 펼쳐집니다. 헤드폰을 착용하면 최고의 사운드를 만끽할 수 있습니다.	1 000 000 - 5 000 000	항목당 가격 ₩2 543	2016년 2월 16일	241M	4.7
2016-06-15	14	마녀의 샘	3000	Kiwiwalks	롤플레잉	마녀의샘 공식 커뮤니티 카페 : http://cafe.naver.com/witchspring게임 시간 100일 동안 플레이어는 마녀를 키우게 됩니다.100일 간 성취도에 따라 준비된 멀티엔딩 구조!플레이어는 스토리를 끝까지 진행해서 인간들을 통치하는 엔딩을 볼 수도 있고 수련에만 집중해서 최강의 마녀가 된 엔딩을 볼 수도 있습니다.집에서는 휴식과 수련 그리고 마법재료 합성과 마법조합을!집 밖에서는 마법재료를 찾아 다니며 만나는 용사들과 전투를!인앱결제 없고 광고 없고 뽑기 없는 깔끔한 고전 RPG!키위웍스는 이미 넘쳐나는 트렌드 게임을 따라가지 않습니다.언제나 신선한 재미를 드리기 위해 노력하겠습니다:)- 인터넷 연결없이 플레이 가능합니다.- 기본적으로 세이브파일은 기기 내에 저장되며 게임을 삭제하면 세이브파일 또한 사라지지만 타이틀 화면의 '게임정보'에서 '세이브파일 백업' 기능을 이용하면 서버에 세이브파일 백업이 가능합니다:)자세한 사용법은 마녀의 샘 공식카페(http://cafe.naver.com/witchspring) 게시물을 참고해주세요~*본 게임에 대한 저작권은 키위웍스에 있습니다. 무단도용 및 불법공유/배포를 절대금지합니다.이를 어길 시 저작권법상 5천만원 이하의 벌금 또는 5년 이하의 징역 처벌을 받게됩니다.----개발자 연락처 :kiwiwalksgames@gmail.com	10 000 - 50 000	NA	2016년 2월 9일	70M	4.7
2016-06-15	15	함대키우기	999	warlab	어드벤처	함대를 키우면서 자신만의 자주국방력을 만들어 보세요.원수척결! 당신을 응원합니다.밀리터리 지식이 없는 1인 개발자의 첫 데뷔작.부족한 기획력은 리뷰를 통해 적극 보강해 나가도록 하겠습니다. (_._) (-.-)아이디어 및 의견은 warlab@naver.com으로 남겨주세요^^★꾸준한 업데이트 약속드립니다.~=============[주의사항]================어설픈 드립같은것도 넣지 않았습니다. 초지일관 진지 모드 입니다.그냥 편히 즐기세요!다만 끝판 보스는 대륙 입니다.. (목이 아플때 개발을 했기에) 으흠...핵한방 날려주세요~----개발자 연락처 :warlab@naver.com	1 000 - 5 000	항목당 가격 ₩2 900	2016년 6월 9일	38M	4.3
2016-06-15	16	어메이징 스파이더맨 2	5000	Gameloft	액션	액션으로 무장한 오픈 월드 게임에서 스파이더맨이 되어 최고의 영웅에 도전하세요!갱단의 전쟁으로부터 위협받는 뉴욕을 구할 자는 스파이더맨 뿐입니다! 적들과 맞서 베놈 그린 고블린 일렉트로를 비롯한 악당들과 싸우세요. 과연 스파이더맨은 뉴욕의 평화와 질서를 회복할 수 있을까요?어메이징 스파이더맨 2 영화 공식 게임• 기어 오르기 공중점프 거미줄 쏘기 등 스파이더맨의 환상적인 액션 경험!• 영화 기반으로 펼쳐지는 탄탄한 오리지널 스토리!• 블랙 캣이나 스크루볼 등 영화에서 보지 못한 새로운 캐릭터• 심비오트 스파이더맨 아이언 스파이더맨 얼티밋 코믹스 스파이더맨 등 새로운 슈트 잠금 해제• 베놈 그린 고블린 일렉트로 크레이븐 등의 악당과 대결• 영화처럼 생생한 음성과 3D 시네마틱 액션뛰어난 게임 플레이• 곡예를 방불케 하는 콤보 액션으로 거리의 악당들이나 일렉트로 베놈 등 슈퍼 빌런들과 전투• 뛰어난 고품질 애니메이션과 함께 오픈월드로 구현된 뉴욕을 자유롭게 질주• 액션으로 무장한 화려한 공중 전투• 강화된 아이콘 컨트롤을 이용한 강력한 콤보 액션풍부한 컨텐츠와 이벤트• 타임 스퀘어에서 센트럴 파크에 이르기까지 생생하게 그려지는 6개의 오픈 월드 맨해튼 지역• 콘솔을 방불케 하는 화려하고 아름다운 3D 그래픽• 6명의 슈퍼 악당들과 함께 펼쳐지는 깊이 있는 스토리와 다채로운 사이드 미션• 공격 저지나 보스전 미스테리오의 투기장 등 다양한 소셜 이벤트_____________________________________________액션 격투 게임 만화 Marvel 마블 영웅 어드벤처 슈퍼 히어로 영화 팬들에게 권장합니다.게임로프트의 최신 정보와 이벤트 소식을 가장 빠르게 접하는 방법!게임로프트코리아의 공식 카페 (http://cafe.naver.com/gameloftkr) 를 방문해 보세요.트위터 계정 (http://glft.co/GameloftonTwitter) 을 팔로우하거나 페이스북 (http://facebook.com/Gameloft) 에서 '좋아요'를 클릭하세요.유튜브 (http://www.youtube.com/Gameloft) 에서 동영상과 예고편을 감상해 보세요.개인 정보 취급 방침: http://www.gameloft.com/privacy-notice/?from=IGA&igagame=D4HM&ctg=PRIVACY&ver=1.6.0&lang=KR&hitId=9254208690이용 약관: http://www.gameloft.com/conditions/?from=IGA&igagame=D4HM&ctg=TERMS&ver=1.6.0&lang=KR&hitId=9246234195최종 사용자 라이선스 계약: http://www.gameloft.com/eula/?lang=kr	100 000 - 500 000	항목당 가격 ₩1 000 ~ ₩100 000	2015년 9월 14일	기기에 따라 다릅니다.	4.2
2016-06-15	17	Terraria.	6194	505 Games Srl	어드벤처	파고 싸우고 지으세요! 수백만 테라리아인들과 함께 즐기세요! 테라리아는 사람을 사로잡는 매력이 있다. 마인크래프트와의 비교는 부질없다. - Pocket Gamer 완벽한 테라리아를 모바일로 옮겨왔다. PC나 콘솔로 즐겼던 플레이어라면 이것도 분명 좋아할 것이다. - Slide To Play 테라리아는 마인크래프트로 검증된 공식에 전투와 흥미진진한 이야기 그리고 가장 중요한 발견의 요소를 더해 새로운 게임을 만들어냈다. - Touch Arcade**안드로이드 OS 4.0.3 이상 및 512MB RAM이 필요합니다. (1GB RAM 권장)*****기기의 메모리가 1GB 이하라면 확장 월드를 생성할 때 문제가 발생할 수도 있습니다. 확장 월드를 생성하는 옵션은 메모리가 512MB RAM 이하인 기기에서는 이용할 수 없습니다.***하늘을 떠다니는 섬부터 지하세계의 가장 깊은 층까지 테라리아의 모든 월드는 각기 다른 개성을 갖고 있습니다. 지구 끝까지 모험을 떠나면서 악랄한 보스들과 전투를 벌이세요. 세상은 당신의 액션으로 가득한 당신의 캔버스입니다. 곡괭이를 휘두르며 샌드박스 모험을 즐겨 보세요!멀티플레이어 - 로컬 WiFi 게임은 모든 모바일 기기의 플레이어 4명까지 지원합니다!- 1360여종의 제작 레시피 - 무기 갑옷 물약 등!- 140여종의 적들!- 100여종의 블록으로 상상하는 것은 무엇이든 만들어 보세요!- 30여종의 펫들!- 20여종의 보스들!- 12여종의 환경을 탐험하세요!- 역동적인 물과 용암 낮/밤 주기!- 최대 4200 x 1200 타일의 월드를 만들어 보세요! (PC의 소형 월드)테라리아의 모든 픽셀은 최상의 모바일 경험을 위해 제작되었습니다!저희 Twitter 계정인 @Terraria_Logic 및 @505_Games를 팔로우하세요.저희 Facebook 페이지인 www.facebook.com/TerrariaOfficial 및 https://www.facebook.com/505Games에서 '좋아요'를 클릭해 주세요.저희 홈페이지인 www.terraria.org를 방문해 주세요.	1 000 000 - 5 000 000	항목당 가격 ₩999 ~ ₩4 340	2016년 4월 20일	103M	4.2
2016-06-15	18	화이트데이 : 학교라는 이름의 미궁	8800	ROIGAMES	어드벤처	★ 리소스 다운로드에 대해게임의 최초 실행시 리소스 다운로드가 실행되며 약 2GB의 데이터가 다운되니 메모리 용량 확보 및 wi-fi 환경에서 다운로드를 권장드립니다★게임소개★클래식 호러 게임의 전설 화이트데이. 풀 3D 그래픽으로 만나는 최고의 호러 게임.‘화이트데이’는 스마트폰 게임 중에서도 최상급의 풀 3D 그래픽과 사운드 깊이 있는 스토리와 게임성을 자랑하는 AAA급 퀄리티의 호러 게임입니다.‘화이트데이’는 2001년 PC용으로 발매된 동명의 원작을 리메이크한 작품입니다. 원작은 대한민국에서는 지금도 ‘전설’로 회자될 정도로 큰 인기를 끌었던 작품입니다. 미국이나 캐나다 영국 등 다양한 국가에서도 컬트적인 인기를 끌었습니다.‘화이트데이’는 동양적인 정서와 분위기 그리고 각종 전설과 미스테리가 가득한 ‘고등학교’를 배경으로 합니다. 밤의 학교에 갇힌 주인공과 여학생들이 겪는 미스테리어스하면서도 공포스러운 이야기를 담고 있습니다.★게임특징★밤의 학교에서 만나는 차원이 다른 공포'학교'라고 하면 누구에게나 친숙한 공간일 수 있습니다. 하지만 [화이트데이]의 배경인 '연두 고등학교'는 미쳐버린 수위 저마다의 사연을 가진 귀신 등. 위험과 공포가 가득합니다.살고 싶으면 무조건 도망쳐라!‘화이트데이’에는 '두 눈 뜨고 볼 수 없는 잔인한 연출'이 등장하지 않습니다. 총이나 칼 같은 무기도 일체 등장하지 않습니다. 유저들은 평범한 한 명의 학생일 뿐이며 밤의 학교에 가득한 각종 위험으로부터 오로지 살기 위해 도망쳐야 합니다.콘솔 게임 못지 않은 시나리오 볼륨! 멀티 엔딩 시스템!‘화이트데이’는 '학교라는 이름'의 미궁에 갇힌 주인공과 여학생들이 겪는 이야기를 다룹니다. 그들이 엮어내는 이야기가 치밀하면서도 흥미진진하게 펼쳐집니다. 스마트폰 게임이지만 콘솔 게임과 비교해봐도 떨어지지 않는 시나리오 볼륨을 가지고 있습니다.또한 유저들의 선택과 행동에 따라 시나리오가 바뀌는 '멀티 엔딩' 시스템을 채용해 모두 7개의 엔딩을 감상할 수 있습니다.★ All 8 Languages Supported:- Korean English Spanish French German Italian Chinese(Simplifed/Traditional) Japanese- English voice supported★게임 문의 및 고객센터★이용 중 문의사항은 whitedaycs@roigames.co.kr 로 문의접수하여 주시길 바랍니다----개발자 연락처 :* 등록 개발사명: ROI GAMES* 사업자등록번호: 216-81-15238* 통신판매업자신고번호: 제 2015-서울강남-01238호* 기관이름: 강남구청	10 000 - 50 000	항목당 가격 ₩1 100 ~ ₩3 300	2016년 5월 13일	62M	4.4
2016-06-15	19	Grand Theft Auto: Vice City	5900	Rockstar Games	아케이드	Vice City에 어서 오십시오. 1980년대에 오신 걸 환영합니다.1980년대의 미국은 한껏 부풀린 머리와 파스텔 색조의 다소 과도한 옷차림이 유행했습니다. 여기에 한 남자가 나타나 범죄 조직의 우두머리로 성장해 갑니다. Vice City는 해변에서 습지대에 이르기까지 광활하게 뻗어 있으며 화려한 중심가에서 낡은 슬럼가까지 다양하게 표현되어 당시에는 이제껏 디지털로 구현된 도시 중 가장 완벽하게 살아 있는 모습을 구현해냈습니다. 여기에 오픈 월드 게임 플레이와 드라마틱한 캐릭터의 이야기가 결합하여 플레이어에게 생동감 있는 기쁨과 좌절을 안겨다 주며 플레이어가 원하는 대로 도시를 장악할 수도 있습니다.10주년을 기념하기 위해 Rockstar Games에서는 Grand Theft Auto: Vice City를 모바일 장치로 발매하면서 고해상도 그래픽 향상된 조작 방식 및 다음과 같은 새로운 기능을 추가했습니다.• 아름답게 업데이트된 그래픽 캐릭터 모델링 및 광원 효과• 새롭고 정확해진 맞춤형 사격 및 조준 옵션• 사용자가 원하는 대로 설정할 수 있는 조작 방법• 방대한 캠페인과 얼마든지 오랫동안 즐길 수 있는 게임 플레이• MoGa 무선 게임 컨트롤러 지원 및 USB 게임 패드 선택• Immersion 생동감 효과 지원• 그래픽 설정을 조정해 사용자에게 최적화된 화면 조정 가능지원 언어: 영어 프랑스어 이탈리아어 독일어 스페인어 한국어 러시아어 일본어Grand Theft Auto: Vice City 사용 가능 장치:Android 휴대전화: Motorola Atrix Motorola Atrix HD Motorola Atrix 4G Motorola Photon HTC Rezound HTC One X HTC One X+ Samsung Galaxy Nexus Samsung Galaxy Note Samsung Galaxy Note 2 Samsung Galaxy R Samsung Epic 4G Samsung Galaxy S2 Samsung Galaxy S3 Google Nexus 4 Sony Xperia Play Sony Xperia Sola Sony Xperia S / P / T & TL Sony Walkman Z Series Media PlayerAndroid 태블릿: Acer Iconia Asus Eee Pad Transformer Prime Asus Transformer Pad TF300T Asus Transformer Pad Infinity 700 Motorola Xoom Samsung Galaxy Tab 7.0 / 7.7 / 8.9 & 10.1 Samsung Galaxy Note 10.1 Sony Tablet S Sony Tablet P Sony Xperia Tablet S Toshiba Thrive Toshiba Regza Google Nexus 7 Google Nexus 10 Fujitsu Stylistic 10.1**Grand Theft Auto: Vice City는 해당 장치용으로 개발하고 테스트했습니다. 사용자의 장치가 목록에 없다면 support.rockstargames.com에서 이 목록의 업데이트를 확인하시기 바랍니다.**최적의 성능을 위해 다른 앱을 다운로드하거나 닫았다면 장치를 다시 시작하고 나서 Theft Auto: Vice City를 플레이하십시오.Grand Theft Auto: Vice City를 설치하기 전에 반드시 1.5 GB 이상의 여유 공간을 확보하십시오.Mobile 버전 개발사(War Drum Studios):www.wardrumstudios.com자세한 정보 보기:www.rockstargames.com비디오 보기:www.youtube.com/rockstargames페이스북 및 트위터:www.facebook.com/rockstargameswww.twitter.com/rockstargames	1 000 000 - 5 000 000	NA	2015년 3월 26일	1.4G	4.1
2016-06-15	20	죽어버린 별의 넋두리	5000	tales#	시뮬레이션	.#. 중요 - 기기이상이나 본 프로그램 오류로 인한 환불 요청은 talesshop@naver.com 으로 구글 플레이 스토어 계정을 알려주시면 처리해 드립니다..#. 저사양폰에서 게임중 멈추는 경우 홈버튼으로 앱을 종료한후에 프로세스를 종료후 새로 게임을 실행후 고해상도 모드를 OFF로 하세요..#. 초반의 연출에서 폰의 사양이 낮아 진행이 힘드시거나 LG G3 SCREEN 홍미노트의 경우 특수효과를 OFF로 하시고 실행하세요.*. 본 게임은 이야기와 그림 연출을 중심으로 전개되는 컨텐츠입니다. 이부분 착오없으시길 바랍니다.1. 스토리ㅡ 이 세상보다 소중한 것이 있습니까?세상은 이미 끝나버렸지만그렇기에 다시 만날 수 있었습니다.갇혀있던 소녀 '라미'와 메이드 로봇 '미로나'.그리고 홀로 살아남은 '아트'.아무런 희망도 없이.아무런 책임도 없이.그저 발 닿는대로 함께하는 여행에서.마침내 세계 멸망의 비밀과 조우합니다.부디 행복하시길!2. 특징1) '지나가던개'의 재미있고 감동있는 스토리 ( 대표작 : '방구석에 인어아가씨' '데드엔드99' )2) 시노바의 귀여운 캐릭터와 이벤트 CG ( 대표작 : '방구석에 인어아가씨' '데드엔드99' )3) 전문 성우들이 연기한 히로인 풀보이스 채용4) 플레이 타임 8~10시간의 충분한 분량3. Staff시나리오 : 지나가던개연출 : 지나가던개CG : 시노바보조 CG : pokanBGM : 초롱아귀Produce : 정해권UI : 창새PV : 창새특수효과 : QQUACK녹음 : CL Creative의상디자인협찬 : Baroque-Lolita fashion brand제작 : TalesshopSpecial Thanks : 노히 Zad 강현혜Casting Voice라미 : 이지현미로나 : 이재현성우 캐스팅 및 연출 : 이산화4. 사양1) 최소사양 : 갤럭시 노트1 / 안드로이드 2.3.3 ( 최대한 앱을 지워서 메모리의 확보가 필요합니다. )2) 권장사양 : 갤럭시 노트2 이상*. 추가 다운로드가 160MB가량 존재합니다.----개발자 연락처 :인천광역시 부평구 부평1동 185-46 네쌍스 오피스텔 104호070-4249-0369	10 000 - 50 000	NA	2016년 3월 9일	36M	4.9
2016-06-15	21	임진해전	1000	이영구 김경일	시뮬레이션	거창하지만국내에는 왜 제대로 된 역사 시뮬레이션이 없을까?이순신 임진왜란 배경게임은 무조건 거북선 슈팅이 되어야 하는가?하는 의문에서 시작된 프로젝트 입니다.실제 일어난 임진왜란 해상전을 배경으로 하고 있고각종진형을 이용해서 적을 무찌르는 실시간 전략 시뮬레이션게임입니다.-----------------------------------------------------------------------------전장 - 무한으로 밀려오는 적을 상대해서 자금을 얻을 수 있습니다.시나리오 - 실제 일어난 임진왜란 해상전 시나리오 클리어 후 IF시나리오가 추가됩니다.건설 - 조선소 대장간 둔전을 건설해서 업그레이드를 사용 할 수 있습니다.업그레이드 - 자금을 활용 배를 강력하게 만듭니다.도감 - 임진왜란때 사용된 배의 종류를 볼 수 있습니다.도전과제 - 도전과제를 클리어 후 보상을 받을 수 있습니다.옵션 - 배경음 사운드 조절 이펙트 간소화 옵션을 사용하면 게임 속도를 올릴 수 있습니다.----개발자 연락처 :070-7553-2809leeygsp@gmail.com	1 000 - 5 000	NA	2016년 4월 26일	44M	4.4
2016-06-15	22	Game Studio Tycoon 3	4580	Michael Sherwin	전략	자신만의 게임스튜디오에서 최고의 개발자를 고용해서 대단한 비디오 게임을 만들어 팔아 엄청난 돈을 버는 것은 모든 아마추어와 프로게이머들의 꿈입니다! 게임 스튜디오 거물 2는 실제 게임 개발 스튜디오의 모든 성능을 시뮬레이션 할 수 있는 게임입니다! 경쟁자를 물리치고 게임 업계에서 최고의 게임 스튜디오를 만들려면 어떻게 해야 하는지 아십니까?• 작은 사무실에서 시작해서 3개의 독립적인 게임 개발팀이 동시에 다른 프로젝트를 만들 수 있도록 일을 시키면서 7개의 빌딩을 소유하고 50명의 직원을 관리하는 게임 비즈니스로 키우십시오!• 혼자의 힘으로 또는 투자자로부터 도움을 받아서 비디오 게임 비즈니스를 세우십시오. 독창적인 투자자 시스템은 돈이 필요할때 회사의 일부를 팔아서 돈을 마련할 수 있도록 해줍니다!• 게임 기기 개발은 50년의 게임 역사에서부터 가까운 미래에도 계속됩니다• 당신만의 게임과 심지어 MMO도 만드십시오! 당신의 MMO게임의 지원 레벨을 결정하고 업데이트를 만들고 새로운 사용자를 끌어들이기 위한 광고 캠페인을 진행하십시오!• 당신만의 하드웨어를 만드십시오! 전통적인 콘솔 휴대용 기기나 심지어 모바일 기기 (태블렛/전화)를 만들 수 있습니다. 하드웨어가 출시되면 제 삼자의 개발자가 당신의 하드웨어에 게임을 만들도록 투자함으로써 시장 점유율을 높일 수 있습니다. 당신의 하드웨어에 출시하는 모든 게임은 시장 점유율을 높이는데 도움이 됩니다!• 당신의 게임과 하드웨어의 가격을 정하십시오. 낮은 가격의 제품이 더 잘 팔리지만 이윤이 더 적게 남습니다- 자본시장에서 가장 적합한 균형점을 찾도록 하십시오!• 매년 열리는 컨벤션 3개에 참여하십시오. 각각의 컨벤션은 그들이 목표로 하는 팬이 다릅니다.• 놀라울 정도로 다양한 팬과 사용자 시스템을 지녔습니다. 각각의 팬은 장르 선호도와 플랫폼 선호도와 연령대가 모두 다릅니다. 뿐만 아니라 게임이 발전할수록 당신의 팬도 늙어갑니다!• 당신의 스튜디오를 7인공지능 스튜디오와 비교하고 매년 열리는 포상대회에서 경쟁하십시오.• 분석하고 전략을 세우십시오! 다양한 차트와 그래프를 분석하고 어떤 게임을 만들어야 할지와 어느 방향으로 회사를 끌고 갈지를 결정하십시오.• 미리 게임 프로젝트와 하드웨어를 계획하십시오. 최대 3개 프로젝트를 각각의 팀에 몰아 줘서 전체 9개의 프로젝트의 일을 시킬 수 있습니다. 이렇게 일을 몰아주면 팀이 현재 프로젝트를 끝내면 바로 다음 프로젝트로 일을 진행하게 됩니다.• 거대 게임 출판사에게 도박을 걸고 게임을 만드십시오! 그러나 출판사는 당신의 과거 프로젝트에 의존해서 거래를 하니 평균 게임 등급을 높게 유지하도록 하십시오.• 직원 업무 성취도를 향상시키기 위해 8개의 다른 기술 분야에서 직원에게 자격을 부여하십시오.당신의 꿈을 좇아서 게임 개발 산업의 궁극적인 거물 모험에 빠져 보십시오!	1 000 - 5 000	NA	2016년 6월 7일	57M	3.8
